"age","over_budget","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","condition","grade","sqft_above","lat","long","distance","sqft_living15","sqft_lot15","waterfront","view","basement","renovated","season"
70,"no",507000,4,2,1360,2746,1.5,3,7,1360,47.6736,-122.39,8.317744,1960,2746,"no","no","no","yes","non-summer"
11,"no",210000,3,2.5,1040,2643,2,3,7,720,47.5165,-122.268,7.367391,1540,5110,"no","no","yes","no","summer"
22,"no",359500,4,2.75,2140,10316,2,3,8,2140,47.3537,-122.274,18.51409,1920,11337,"no","no","no","no","summer"
28,"no",248000,3,1.75,1330,9831,1,3,7,1330,47.3304,-122.277,20.12968,1330,7500,"no","no","no","no","non-summer"
63,"no",239300,3,1,1070,5750,1,3,7,1070,47.5071,-122.255,7.887321,1420,6500,"no","no","no","no","non-summer"
6,"no",315000,3,2.25,1370,1533,3,3,8,1370,47.7326,-122.343,9.389599,1370,1125,"no","no","no","no","non-summer"
39,"yes",970000,4,3,3510,12410,2,4,9,3510,47.6381,-122.166,3.231895,3000,13209,"no","no","no","no","non-summer"
61,"no",510000,3,1.5,1730,6240,1,3,8,1000,47.5282,-122.391,9.82613,1620,6240,"no","yes","yes","no","non-summer"
59,"no",418000,4,1.5,1550,9176,1,3,7,1000,47.6005,-122.129,4.893823,1730,8539,"no","no","yes","no","summer"
19,"no",699000,4,2.5,3280,27441,2,3,9,3280,47.6711,-122.012,10.74451,3200,26960,"no","no","no","no","summer"
48,"yes",871000,4,2.5,2150,8536,1,4,8,1400,47.5663,-122.163,4.849056,2800,9500,"no","yes","yes","no","non-summer"
48,"no",515000,3,1.75,1580,9147,1,4,7,1210,47.6069,-122.112,5.570274,2600,23564,"no","yes","yes","no","summer"
63,"no",4e+05,3,1,1460,43000,1,3,7,1460,47.4434,-122.347,13.36715,2250,20023,"no","no","no","no","summer"
61,"no",445000,3,1.75,1410,5100,1,4,7,1110,47.7026,-122.29,6.353571,1600,7800,"no","no","yes","no","non-summer"
59,"yes",1110000,4,2.75,3090,6600,1,3,9,1800,47.6339,-122.396,7.78944,2380,5000,"no","yes","yes","no","non-summer"
39,"no",212000,3,1.5,1690,9600,1,3,7,1210,47.3857,-122.079,17.6565,1450,9647,"no","no","yes","no","non-summer"
35,"no",710000,4,2.5,2870,11304,2,3,9,2870,47.5547,-122.154,5.735897,2690,9940,"no","no","no","no","non-summer"
108,"no",225800,4,1,1100,7110,1,4,7,880,47.3858,-122.227,16.18244,1150,7110,"no","no","yes","no","non-summer"
32,"no",520000,3,1.75,2310,36665,1,3,8,1580,47.7697,-122.274,10.54385,2000,14000,"no","yes","yes","no","non-summer"
47,"yes",1295000,5,3.75,3490,15246,1,4,10,1940,47.5479,-122.212,5.051822,3410,15682,"no","yes","yes","no","summer"
65,"no",248000,4,2,2080,13510,1,3,7,1040,47.4918,-122.258,8.953569,2010,11625,"no","no","yes","no","summer"
58,"no",556000,4,2.5,2230,7200,1,4,7,1220,47.589,-122.156,4.058606,1920,7200,"no","no","yes","no","non-summer"
57,"no",319950,5,1.75,1710,11900,1,3,7,1070,47.506,-122.365,10.08261,1030,10360,"no","no","yes","no","summer"
31,"no",320000,4,2.75,1640,3000,1,3,7,1000,47.5625,-122.283,4.677973,1150,4545,"no","no","yes","no","non-summer"
23,"no",245000,3,2.5,1600,2788,2,4,7,1600,47.4034,-122.187,15.09972,1720,3605,"no","no","no","no","summer"
28,"no",7e+05,3,2.5,2850,36585,2,3,10,2850,47.7376,-122.102,10.07373,3340,35671,"no","no","no","no","non-summer"
0,"no",628000,5,2.75,2600,8160,2,3,8,2600,47.7348,-122.34,9.439484,1600,8160,"no","no","no","no","non-summer"
67,"no",640000,3,2,1380,4800,1,3,7,1380,47.651,-122.369,6.816902,1740,5640,"no","no","no","no","summer"
73,"no",420000,4,1.75,1320,4978,1,4,7,940,47.5266,-122.379,9.480829,1260,4693,"no","no","yes","no","non-summer"
13,"no",349950,3,2.5,1420,1162,3,3,8,1420,47.6982,-122.349,7.73714,1430,1560,"no","no","no","no","non-summer"
19,"no",307999,4,2.75,2420,8438,2,3,8,2420,47.2091,-122.009,30.21262,2420,8580,"no","no","no","no","summer"
66,"yes",749950,4,2.75,2600,6050,2,5,8,1960,47.5656,-122.4,8.767963,1990,6050,"no","no","yes","no","summer"
96,"no",290000,2,1,840,3844,1,4,6,840,47.7048,-122.347,7.998325,1040,3844,"no","no","no","no","summer"
53,"no",235000,3,1.75,1420,7920,1,4,7,1420,47.2931,-122.188,22.67193,1420,7920,"no","no","no","no","summer"
78,"no",225000,3,1,1790,6120,1,3,6,1790,47.508,-122.337,9.207117,830,6120,"no","no","no","yes","summer"
78,"no",302100,3,1,1790,6120,1,3,6,1790,47.508,-122.337,9.207117,830,6120,"no","no","no","yes","non-summer"
76,"no",520000,2,1,1340,6380,1,3,7,890,47.697,-122.313,6.574589,1380,6380,"no","no","yes","no","non-summer"
40,"no",285000,2,1,1010,7200,1,3,7,1010,47.7651,-122.291,10.41922,1890,9248,"no","no","no","no","summer"
34,"no",525000,3,2,1640,15258,1,3,8,1640,47.6301,-122.037,9.014674,1640,16345,"no","no","no","no","summer"
33,"no",374900,5,2.75,2980,8500,1,3,8,1540,47.3641,-122.278,17.82262,2310,8500,"no","no","yes","no","non-summer"
89,"no",377500,3,2,1370,7200,1,3,7,1130,47.7329,-122.308,8.603427,1300,7208,"no","no","yes","yes","non-summer"
88,"no",587450,3,2.25,2190,8775,1.5,4,8,2190,47.7303,-122.287,8.069265,1910,8145,"no","yes","no","no","non-summer"
36,"no",245000,3,2.25,1530,12000,1,3,7,1070,47.2715,-122.338,24.60244,2140,13636,"no","no","yes","no","non-summer"
21,"no",2e+05,3,2,1290,5757,1,3,7,1290,47.3175,-122.17,21.088,1580,6798,"no","no","no","no","summer"
18,"yes",2140000,4,3.75,5150,453895,2,3,11,4360,47.6795,-121.991,11.85982,2500,215186,"no","yes","yes","no","non-summer"
24,"no",607000,3,2.5,2470,9226,2,3,9,2470,47.7439,-122.17,9.004247,2820,11013,"no","no","no","no","non-summer"
48,"yes",1247000,1,1.25,1810,5070,1.5,4,8,1230,47.5814,-122.081,7.436566,2280,5070,"yes","yes","yes","no","non-summer"
34,"no",549950,4,2.5,2230,14694,1,4,7,1180,47.6305,-122.034,9.156078,1470,13458,"no","no","yes","no","non-summer"
55,"no",250000,3,3,2300,7701,1,3,7,2300,47.5102,-122.18,7.936582,1570,8116,"no","no","no","no","non-summer"
24,"no",525000,3,2.5,2030,6970,2,4,8,2030,47.5718,-121.999,11.26666,2000,6140,"no","no","no","no","summer"
58,"no",440000,3,1.75,2000,9900,1,4,8,1480,47.4436,-122.339,13.2064,2310,10200,"no","yes","yes","no","summer"
97,"no",425000,3,2.75,3610,107386,1.5,3,8,3130,47.3351,-122.362,20.6275,2630,42126,"yes","yes","yes","yes","non-summer"
11,"yes",739900,5,2.5,3290,5029,2,3,8,3290,47.5773,-122.056,8.627082,2990,6441,"no","no","no","no","summer"
22,"no",315000,3,2,1300,3731,1,3,7,900,47.5374,-122.27,6.003973,1300,3731,"no","no","yes","no","summer"
98,"no",340000,5,1,1880,3774,1.5,3,6,1360,47.566,-122.37,7.515132,1420,2550,"no","no","yes","no","non-summer"
20,"no",366000,4,2.75,2170,9743,2,3,7,2170,47.3814,-122.024,19.08524,1670,7734,"no","no","no","no","summer"
63,"no",315000,3,1.75,1680,7250,1,3,7,930,47.7201,-122.35,8.888712,1340,7250,"no","no","yes","no","non-summer"
56,"no",299000,3,1.5,1190,9135,1,4,7,1190,47.5164,-122.189,7.40894,1520,9146,"no","no","no","no","non-summer"
65,"no",350000,2,1,940,5000,1,3,7,940,47.7518,-122.279,9.387482,1800,7400,"no","no","no","no","non-summer"
12,"no",340000,2,1.75,1010,1461,1,3,7,670,47.6515,-122.4,8.208729,1500,2499,"no","no","yes","no","non-summer"
53,"no",460000,3,1.75,1290,8580,1,4,7,1290,47.6707,-122.174,4.366564,1840,8580,"no","no","no","no","non-summer"
58,"no",224000,3,1.5,1480,10588,1,3,7,1480,47.2872,-122.212,23.00989,1370,10588,"no","no","no","no","summer"
75,"no",140000,2,1,900,6400,1,2,6,900,47.5287,-122.281,6.741361,1350,6405,"no","no","no","no","summer"
85,"no",246000,4,2,1400,7632,1.5,5,6,1400,47.4625,-122.345,12.13244,1400,7632,"no","no","no","no","non-summer"
20,"no",330000,3,2.5,2040,14071,2,3,7,2040,47.7278,-121.963,14.48393,1890,14040,"no","no","no","no","non-summer"
46,"no",306000,3,1,1450,7200,1,3,7,1010,47.7311,-122.199,7.810658,1500,6767,"no","no","yes","no","summer"
66,"no",324950,3,1,1210,7440,1,3,7,1210,47.7402,-122.323,9.364366,1120,7440,"no","no","no","no","summer"
28,"no",345000,2,1.5,1800,26615,1,5,7,1240,47.302,-122.123,22.53329,2010,26337,"no","no","yes","no","summer"
61,"no",207000,3,1,1490,8995,1,4,7,1490,47.4901,-122.303,9.599151,1490,9000,"no","no","no","no","summer"
62,"no",238000,3,1,1240,5700,1.5,5,6,1240,47.4927,-122.169,9.244157,1140,5700,"no","no","no","no","summer"
15,"no",695000,3,2,2632,18743,2,3,10,2632,47.3743,-122.421,19.17544,1970,14171,"no","yes","no","no","non-summer"
36,"no",649950,3,2.5,2150,15304,2,4,9,2150,47.5573,-122.136,6.16086,2540,10507,"no","no","no","no","summer"
68,"no",515000,3,2.75,1710,9448,1,3,7,1010,47.6693,-122.267,3.817028,1960,8951,"no","no","yes","no","non-summer"
17,"no",452000,3,2.5,1530,5032,2,3,7,1530,47.6985,-122.349,7.751618,1450,2136,"no","no","no","no","non-summer"
12,"no",236000,4,2.5,1630,3060,2,3,7,1630,47.5072,-122.336,9.228594,1270,4590,"no","no","no","no","non-summer"
17,"yes",1285000,4,3.5,4080,14450,2,3,12,3210,47.5519,-122.106,7.452104,4080,12114,"no","yes","yes","no","summer"
43,"no",563000,3,2.75,2340,16500,1,4,8,1500,47.5952,-122.051,8.512695,2210,15251,"no","no","yes","no","summer"
48,"no",410988,3,1.75,1000,14061,1,4,7,1000,47.7417,-122.093,10.55093,1260,12635,"no","no","no","no","non-summer"
30,"no",339950,0,2.5,2290,8319,2,3,8,2290,47.3473,-122.151,19.19965,2500,8751,"no","no","no","no","non-summer"
29,"yes",1200000,4,2.5,3180,13118,2,4,11,3180,47.5382,-122.23,5.651897,3070,12861,"no","no","no","no","non-summer"
23,"no",340000,4,2.5,2170,19785,2,3,8,2170,47.4034,-122.167,15.25185,2280,8616,"no","no","no","no","non-summer"
59,"yes",808100,4,3.25,3020,13457,1,5,9,3020,47.7174,-122.336,8.34357,2120,7553,"no","no","no","no","non-summer"
17,"no",236000,3,1.75,1330,6301,1,3,7,1330,47.3411,-122.219,19.27719,1330,6144,"no","no","no","no","summer"
50,"no",330000,4,1.75,1720,8300,1,4,8,1720,47.4654,-122.194,10.81311,1840,8300,"no","no","no","no","summer"
105,"yes",799990,4,3.5,2540,5808,2,5,8,1820,47.6857,-122.376,8.172094,1520,5461,"no","no","yes","yes","non-summer"
12,"no",240000,0,2.5,1810,5669,2,3,7,1810,47.3493,-122.053,20.44835,1810,5685,"no","no","no","no","summer"
55,"no",343000,3,1,1410,18600,1,5,7,1410,47.5031,-122.152,8.858059,1610,24941,"no","no","no","no","non-summer"
22,"no",332000,3,2.5,1530,9406,1,3,7,1270,47.4852,-122.162,9.838888,1700,7682,"no","no","yes","no","summer"
12,"yes",945000,5,3.5,4380,14925,2,3,11,4380,47.5848,-121.969,12.40035,4310,14633,"no","no","no","no","non-summer"
72,"no",239950,3,1,1140,8366,1,5,6,1140,47.4768,-122.177,10.19834,960,7200,"no","no","no","no","summer"
69,"no",674000,5,1.75,2110,5000,1.5,4,7,1250,47.6745,-122.287,4.606482,1720,5000,"no","no","yes","no","non-summer"
48,"no",2e+05,3,1,1050,5000,1,4,6,1050,47.4923,-122.165,9.329378,1050,5200,"no","no","no","no","summer"
49,"no",453000,3,1.75,1600,7232,1,3,8,1600,47.6293,-122.121,5.116461,1970,8120,"no","no","no","no","non-summer"
65,"no",330000,3,1.75,1430,8865,1,3,7,1430,47.7331,-122.299,8.448154,1250,8154,"no","no","no","no","summer"
6,"no",285000,4,2.5,1996,4547,2,3,7,1996,47.3365,-122.051,21.29718,2180,5127,"no","no","no","no","non-summer"
67,"no",338000,4,1.75,1530,8152,1,5,6,910,47.7557,-122.328,10.42533,1310,8152,"no","no","yes","no","non-summer"
64,"no",264950,2,1,1000,6000,1,3,6,1000,47.5208,-122.372,9.528786,1250,6000,"no","no","no","no","non-summer"
61,"yes",880000,4,2,2530,10800,1,5,8,1350,47.5705,-122.225,3.428083,2960,12150,"no","no","yes","no","non-summer"
39,"no",209500,3,1.5,970,5488,1,3,7,970,47.5366,-122.359,8.328123,1040,5488,"no","no","no","no","non-summer"
57,"no",380000,4,2.5,2400,9398,1,4,7,1310,47.4952,-122.178,8.957349,1330,8249,"no","no","yes","no","non-summer"
21,"no",336500,3,2,1830,12891,1,3,7,1830,47.3924,-122.192,15.82552,2320,8709,"no","no","no","no","non-summer"
32,"no",360000,3,2.25,2130,8466,1,3,7,1290,47.4537,-122.211,11.52448,2250,9682,"no","no","yes","no","summer"
91,"yes",911100,4,3.25,3330,33826,2,5,8,3330,47.7596,-122.275,9.869997,2580,28707,"no","no","no","no","summer"
71,"no",249900,2,1,560,7560,1,3,6,560,47.5271,-122.375,9.321249,990,7560,"no","no","no","no","non-summer"
53,"no",175000,4,1,1210,6250,1,3,7,1210,47.5008,-122.333,9.533902,1210,8291,"no","no","no","no","summer"
27,"no",549950,3,2.5,2380,2500,3,3,9,2380,47.5734,-122.375,7.484037,2270,5000,"no","yes","no","no","non-summer"
70,"no",225000,3,1.75,1370,10866,1,4,6,1370,47.6774,-122.164,5.016666,1580,14250,"no","no","no","no","non-summer"
70,"no",270000,3,1.75,1370,10866,1,4,6,1370,47.6774,-122.164,5.016666,1580,14250,"no","no","no","no","non-summer"
35,"no",4e+05,3,2.25,1740,11040,2,3,8,1740,47.7376,-122.242,8.144619,1720,11778,"no","no","no","no","summer"
90,"no",299800,2,1,790,5240,1,4,6,790,47.5303,-122.288,6.761731,1430,5320,"no","no","no","no","summer"
26,"no",555000,3,2.5,2480,8676,2,4,8,2480,47.53,-122.172,6.780738,2540,9496,"no","no","no","no","summer"
27,"no",230000,3,2.5,1920,9180,2,3,8,1920,47.4818,-122.231,9.548918,1930,7252,"no","no","no","no","summer"
13,"no",360000,4,2.5,2750,6259,2,3,9,2750,47.3304,-122.179,20.1509,2810,6824,"no","no","no","no","non-summer"
105,"no",415000,2,1,880,3200,1,3,7,880,47.6575,-122.402,8.416353,1880,6000,"no","no","no","yes","summer"
39,"no",355000,4,1.75,2160,8000,1,4,9,1660,47.3165,-122.382,22.13925,2350,8200,"no","no","yes","no","summer"
18,"no",635000,4,2.5,2570,27972,2,3,8,2570,47.6343,-121.969,12.19385,2500,29761,"no","no","no","no","non-summer"
37,"no",353000,5,2.75,2130,5000,1,5,7,1100,47.5271,-122.274,6.738558,1340,6837,"no","no","yes","no","non-summer"
58,"yes",999000,7,4,3150,34830,1,3,9,3150,47.6029,-122.147,4.042657,2390,12054,"no","no","no","yes","summer"
48,"no",265000,3,1.5,1780,10196,1,4,7,1270,47.3375,-122.291,19.72584,1320,7875,"no","no","yes","no","non-summer"
56,"no",250000,4,1.75,1910,8250,1,4,7,1910,47.6131,-122.123,5.006338,1500,8250,"no","no","no","no","non-summer"
64,"no",225000,2,1,1170,7142,1,3,7,1170,47.7497,-122.313,9.75775,1170,7615,"no","no","no","no","summer"
71,"no",553000,2,1,900,5000,1,3,7,900,47.6883,-122.395,9.013541,1280,5000,"no","no","no","no","summer"
54,"no",565000,5,2.5,2650,11455,1,3,7,1400,47.6141,-122.116,5.32519,1960,9880,"no","no","yes","no","summer"
108,"no",312000,2,1,1170,5150,1,3,6,980,47.5503,-122.283,5.412331,1660,5150,"no","no","yes","no","summer"
24,"no",475000,3,2.5,2630,185130,2,3,9,2630,47.7035,-121.894,16.66628,2630,210394,"no","no","no","no","summer"
23,"no",320000,4,2.75,2150,9163,1,3,8,1340,47.266,-122.307,24.72255,2260,7750,"no","no","yes","no","non-summer"
51,"no",453000,3,2,1430,9583,1,4,7,1430,47.7206,-122.197,7.118429,1890,11100,"no","no","no","no","summer"
105,"no",320000,3,1,960,6180,1,4,6,960,47.5518,-122.279,5.236368,1250,4120,"no","no","no","no","non-summer"
68,"no",610000,4,2.75,2640,8400,1,3,8,1440,47.5882,-122.29,3.555389,2610,6000,"no","yes","yes","no","non-summer"
56,"no",385000,3,1.5,1490,9630,1,4,8,1490,47.7623,-122.256,9.906172,1960,10469,"no","no","no","no","summer"
32,"no",215000,3,1.75,1210,8075,1,4,6,1210,47.2666,-122.254,24.44359,1310,8025,"no","no","no","no","summer"
95,"no",215000,4,1.5,1860,5040,1.5,5,8,1860,47.2077,-121.993,30.56675,1680,5800,"no","no","no","no","summer"
12,"no",415000,3,2.5,1980,4274,2,3,7,1980,47.7767,-122.239,10.83513,2000,4394,"no","no","no","no","non-summer"
68,"no",350000,1,1,900,6380,1,3,6,900,47.7019,-122.311,6.799307,1830,6380,"no","no","no","no","summer"
68,"no",395000,1,1,900,6380,1,3,6,900,47.7019,-122.311,6.799307,1830,6380,"no","no","no","no","non-summer"
52,"yes",898000,2,1.75,1490,9874,1,4,7,1490,47.6246,-122.199,1.478256,2280,9869,"no","no","no","no","non-summer"
9,"no",480000,3,2.5,2980,7338,2,3,8,2980,47.437,-122.207,12.68967,3010,5267,"no","no","no","no","non-summer"
8,"yes",1240000,3,2.5,2660,1973,3,3,9,1870,47.6264,-122.364,6.25598,1640,1369,"no","yes","yes","no","non-summer"
26,"no",599000,4,2.5,2790,230868,2,3,8,2790,47.7647,-122.019,14.00917,1590,217800,"no","no","no","no","summer"
16,"yes",770000,4,3,2800,9127,2,3,9,2800,47.6123,-122.007,10.40005,2780,8165,"no","no","no","no","summer"
35,"yes",1208000,3,2.25,1590,8520,2,4,8,1590,47.6477,-122.216,2.021864,2470,12005,"no","no","no","no","non-summer"
62,"yes",1590000,4,2.25,3240,11131,1,4,9,2080,47.6182,-122.215,0.7095837,2300,12150,"no","no","yes","no","non-summer"
26,"yes",880000,3,2,2130,35169,1,4,8,2130,47.7489,-122.123,10.20257,2860,43560,"no","no","no","no","summer"
73,"no",332000,3,2,1510,7884,1,3,6,1510,47.4683,-122.348,11.83858,1050,7620,"no","no","no","yes","summer"
49,"no",445000,3,1.75,1750,7200,1,3,7,1750,47.6289,-122.119,5.205556,1810,7590,"no","no","no","no","non-summer"
11,"yes",849000,4,2.75,4010,87555,2,3,10,4010,47.4299,-121.998,17.0203,2451,209523,"no","no","no","no","summer"
112,"yes",752000,4,1.5,1650,2970,1.5,3,7,1650,47.6233,-122.319,4.151088,1670,2970,"no","no","no","no","non-summer"
19,"no",450000,9,7.5,4050,6504,2,3,7,4050,47.5923,-122.301,3.821354,1448,3866,"no","no","no","no","summer"
60,"no",420000,3,1,1320,5500,1,3,7,1320,47.5705,-122.398,8.542435,1480,5250,"no","no","no","no","summer"
18,"no",330000,4,2.5,2310,6320,2,3,8,2310,47.3287,-122.167,20.34102,1850,6181,"no","no","no","no","non-summer"
43,"no",409000,3,1.75,1440,9065,1,4,8,1440,47.7163,-122.333,8.200063,1990,8812,"no","no","no","no","non-summer"
47,"no",350000,5,1.75,2330,14322,1,4,7,1180,47.4768,-122.155,10.49432,1690,10010,"no","no","yes","no","summer"
21,"no",570000,4,2.5,2430,44001,1,3,8,2430,47.7125,-121.916,15.94751,2200,46924,"no","no","no","no","non-summer"
33,"no",315000,3,1,1390,8333,1,3,7,1390,47.7652,-122.31,10.70015,1320,7090,"no","no","no","no","summer"
85,"no",224000,2,1,1150,15000,1,3,6,1060,47.4935,-122.316,9.61641,1350,15000,"no","no","yes","yes","non-summer"
50,"no",293550,4,1.75,2120,9706,1,3,7,1370,47.4939,-122.297,9.255937,1730,11337,"no","no","yes","no","non-summer"
49,"no",350000,4,2.75,2300,3175,1.5,3,6,1340,47.5732,-122.305,4.761063,1260,3175,"no","no","yes","no","non-summer"
27,"yes",1108000,4,2.5,3320,9380,2,3,10,3320,47.5655,-122.114,6.587594,2870,11779,"no","yes","no","no","summer"
18,"no",442500,4,2.5,2400,7092,2,3,7,2400,47.7522,-122.338,10.42447,2350,8310,"no","no","no","no","non-summer"
23,"no",616500,3,2.5,3580,118047,1,3,9,3240,47.4453,-121.98,16.78444,3240,123275,"no","no","yes","no","summer"
26,"no",506400,3,2.5,2100,9040,1,3,8,1700,47.5329,-122.173,6.578471,2430,8809,"no","no","yes","no","non-summer"
14,"no",324000,3,2.25,1550,4411,2,3,7,1550,47.7373,-121.966,14.71454,1620,4621,"no","no","no","no","non-summer"
84,"no",169000,3,1.5,1570,6450,1.5,4,6,1570,47.2021,-121.996,30.8779,1400,6450,"no","no","no","no","summer"
87,"no",595000,3,2,1480,5000,1,4,7,750,47.6859,-122.37,7.949295,1250,4000,"no","no","yes","no","summer"
13,"no",299900,3,2.5,2720,6014,2,3,7,2720,47.3344,-122.174,19.90581,2760,6537,"no","no","no","no","summer"
38,"no",332000,3,2.25,2270,8876,1,3,7,1380,47.4653,-122.176,10.98158,2150,7455,"no","no","yes","no","summer"
37,"no",432000,4,1.75,2410,8400,1,3,7,1600,47.7341,-122.2,8.00622,1850,8400,"no","no","yes","no","non-summer"
19,"no",510000,4,2.75,2730,9112,1,3,9,1740,47.4005,-122.312,15.64154,3050,10454,"no","yes","yes","no","non-summer"
29,"no",270000,3,2.5,1540,7739,2,4,7,1540,47.3511,-122.169,18.79645,1720,7200,"no","no","no","no","summer"
29,"yes",750000,5,2.5,3120,15593,2,3,11,3120,47.6142,-122.065,7.695329,3390,17003,"no","yes","no","no","non-summer"
101,"no",509250,2,1.5,1480,3120,1,3,7,930,47.6684,-122.323,5.470435,1000,3780,"no","no","yes","yes","non-summer"
46,"no",189000,3,1,860,5200,1,5,6,860,47.3677,-122.078,18.82137,1010,5200,"no","no","no","no","non-summer"
16,"yes",726500,4,2.5,2180,3893,2,3,8,2180,47.6886,-122.388,8.748828,1710,4550,"no","no","no","no","non-summer"
82,"no",287000,3,2,1300,11374,1.5,5,7,1300,47.4839,-122.302,9.98514,1480,9670,"no","no","no","no","summer"
11,"no",679000,4,3.5,3420,49223,2,3,9,3420,47.3534,-121.992,21.5128,3580,49223,"no","no","no","no","summer"
28,"no",316000,3,2.25,2130,8721,1,3,8,1570,47.4202,-122.204,13.85821,2130,9477,"no","no","yes","no","summer"
23,"no",498000,4,2.5,2300,22445,2,4,8,2300,47.6454,-121.902,15.37256,2640,21886,"no","no","no","no","non-summer"
36,"no",448000,4,1.75,2560,8270,1,3,7,1480,47.7572,-122.147,10.23562,2320,8450,"no","no","yes","no","non-summer"
64,"no",535000,2,1,1040,5527,1,3,7,1040,47.6774,-122.284,4.695425,2080,7020,"no","no","no","no","summer"
25,"no",560000,4,3,3080,9601,2,3,10,3080,47.334,-122.332,20.32691,3200,9375,"no","yes","no","no","non-summer"
40,"no",437850,4,2.25,2670,14255,1,4,8,1610,47.5623,-122.175,4.739459,2470,10290,"no","no","yes","no","non-summer"
32,"no",435000,4,2.75,3270,50994,2,4,8,2720,47.347,-122.087,20.00965,2780,36036,"no","no","yes","no","summer"
17,"no",510000,4,2.5,2610,8031,2,3,8,2610,47.7717,-122.27,10.64536,2320,8031,"no","no","no","no","summer"
35,"no",520000,3,2.5,2460,54885,2,4,8,2460,47.4996,-122.146,9.194795,2770,21407,"no","no","no","no","summer"
26,"no",509000,2,1.5,1930,3521,2,3,8,1930,47.6092,-122.146,3.98302,1840,3576,"no","no","no","no","summer"
110,"no",575000,3,1,1220,5652,1,3,6,1220,47.5767,-122.408,8.816468,1490,2467,"no","no","no","no","non-summer"
46,"no",365000,4,2.5,2030,7210,1,5,7,1330,47.5067,-122.16,8.481411,1980,7560,"no","no","yes","no","non-summer"
36,"yes",795000,3,2,2420,17859,1,5,9,1500,47.7074,-122.246,6.084548,2955,17859,"no","yes","yes","no","summer"
10,"no",285000,3,2.5,1870,4060,2,3,7,1870,47.3986,-122.163,15.61375,2190,4060,"no","no","no","no","summer"
46,"yes",955000,3,2.25,3020,43560,2,3,10,2720,47.6456,-122.173,3.189405,3910,43560,"no","no","yes","no","summer"
